target_mmsi,t_unix,lat_deg,lon_deg,neighbor_mmsi,neighbor_dist_km,n_neighbors
368062150,1708985145,29.36656188964844,-94.80119323730467,338024391,16.315049659770764,8
368062150,1708985145,29.36656188964844,-94.80119323730467,538007598,16.46952565891278,8
368062150,1708985145,29.36656188964844,-94.80119323730467,367447170,18.12888547932113,8
368062150,1708985745,29.379365921020508,-94.80525970458984,311000437,7.449329540825412,10
368062150,1708985745,29.379365921020508,-94.80525970458984,367740340,9.114204188645097,10
368062150,1708985745,29.379365921020508,-94.80525970458984,368181960,9.729070244705051,10
368062150,1708985745,29.379365921020508,-94.80525970458984,366941860,14.133896363043021,10
368062150,1708985745,29.379365921020508,-94.80525970458984,367079560,14.408670458685691,10
368062150,1708985745,29.379365921020508,-94.80525970458984,338024391,14.80643928108189,10
368062150,1708985745,29.379365921020508,-94.80525970458984,538007598,15.982692648318533,10
368062150,1708985745,29.379365921020508,-94.80525970458984,538009686,16.82731635431514,10
368062150,1708985745,29.379365921020508,-94.80525970458984,257919000,17.57305754433424,10
368062150,1708985745,29.379365921020508,-94.80525970458984,367447170,17.651574021163036,10
368062150,1708986345,29.391876220703125,-94.81269073486328,367740340,10.218725383868174,10
368062150,1708986345,29.391876220703125,-94.81269073486328,368181960,10.559622682120311,10
368062150,1708986345,29.391876220703125,-94.81269073486328,311000437,12.13912293361855,10
368062150,1708986345,29.391876220703125,-94.81269073486328,538009686,12.161499164566445,10
368062150,1708986345,29.391876220703125,-94.81269073486328,366941860,12.260516486718203,10
368062150,1708986345,29.391876220703125,-94.81269073486328,338024391,13.292752881640363,10
368062150,1708986345,29.391876220703125,-94.81269073486328,636092780,14.8636733369573,10
368062150,1708986345,29.391876220703125,-94.81269073486328,257919000,14.981359199846784,10
368062150,1708986345,29.391876220703125,-94.81269073486328,538007598,15.655454515728747,10
368062150,1708986345,29.391876220703125,-94.81269073486328,367079560,16.656273752579054,10
368062150,1708986945,29.405227661132812,-94.81915283203124,538009686,7.1168242736869995,8
368062150,1708986945,29.405227661132812,-94.81915283203124,636092780,10.083915960762146,8
368062150,1708986945,29.405227661132812,-94.81915283203124,366941860,10.632546576212757,8
368062150,1708986945,29.405227661132812,-94.81915283203124,311000437,10.859968622483015,8
368062150,1708986945,29.405227661132812,-94.81915283203124,368181960,11.534533727486263,8
368062150,1708986945,29.405227661132812,-94.81915283203124,338024391,11.735929889061314,8
368062150,1708986945,29.405227661132812,-94.81915283203124,367740340,11.795740655128132,8
368062150,1708986945,29.405227661132812,-94.81915283203124,257919000,12.640242404834524,8
368062150,1708987545,29.418243408203125,-94.82557678222656,538009686,2.122665186260132,9
368062150,1708987545,29.418243408203125,-94.82557678222656,366941860,4.811725157194984,9
368062150,1708987545,29.418243408203125,-94.82557678222656,636092780,4.939910940377555,9
368062150,1708987545,29.418243408203125,-94.82557678222656,311000437,9.724974077815656,9
368062150,1708987545,29.418243408203125,-94.82557678222656,338024391,10.05680800292788,9
368062150,1708987545,29.418243408203125,-94.82557678222656,257919000,10.273360393872435,9
368062150,1708987545,29.418243408203125,-94.82557678222656,368181960,12.742620234535442,9
368062150,1708987545,29.418243408203125,-94.82557678222656,538006198,13.41765905492844,9
368062150,1708987545,29.418243408203125,-94.82557678222656,367740340,13.478004566429806,9
368062150,1708988145,29.431636810302734,-94.83238983154295,636092780,0.2767455826379816,9
368062150,1708988145,29.431636810302734,-94.83238983154295,538009686,3.105368322067379,9
368062150,1708988145,29.431636810302734,-94.83238983154295,366941860,7.8967572807059225,9
368062150,1708988145,29.431636810302734,-94.83238983154295,257919000,8.141509022675761,9
368062150,1708988145,29.431636810302734,-94.83238983154295,338024391,8.481510527931988,9
368062150,1708988145,29.431636810302734,-94.83238983154295,311000437,8.889749708790585,9
368062150,1708988145,29.431636810302734,-94.83238983154295,538006198,12.114376082427984,9
368062150,1708988145,29.431636810302734,-94.83238983154295,368181960,13.840588049876091,9
368062150,1708988145,29.431636810302734,-94.83238983154295,367740340,14.02089702677255,9
368062150,1708988745,29.445388793945312,-94.8393325805664,257919000,4.853109763192705,10
368062150,1708988745,29.445388793945312,-94.8393325805664,338024391,6.813204514806466,10
368062150,1708988745,29.445388793945312,-94.8393325805664,311000437,8.36422104090913,10
368062150,1708988745,29.445388793945312,-94.8393325805664,538006198,8.53210659123537,10
368062150,1708988745,29.445388793945312,-94.8393325805664,636092780,9.484181252586708,10
368062150,1708988745,29.445388793945312,-94.8393325805664,367740340,9.568951733679746,10
368062150,1708988745,29.445388793945312,-94.8393325805664,255806183,10.872485458230601,10
368062150,1708988745,29.445388793945312,-94.8393325805664,366941860,12.386725663196266,10
368062150,1708988745,29.445388793945312,-94.8393325805664,368181960,13.856425139864085,10
368062150,1708988745,29.445388793945312,-94.8393325805664,538009686,16.43603768408806,10
368062150,1708989345,29.5,-94.84750366210938,338024391,2.418891087598487,7
368062150,1708989345,29.5,-94.84750366210938,257919000,4.280741378474279,7
368062150,1708989345,29.5,-94.84750366210938,538006198,4.354889979599365,7
368062150,1708989345,29.5,-94.84750366210938,255806183,6.4112426954555515,7
368062150,1708989345,29.5,-94.84750366210938,311000437,6.773780996859075,7
368062150,1708989345,29.5,-94.84750366210938,367740340,11.788971075001152,7
368062150,1708989345,29.5,-94.84750366210938,366941860,18.479887992079192,7
368062150,1708989945,29.5,-94.8499984741211,338024391,2.1774449999785186,7
368062150,1708989945,29.5,-94.8499984741211,538006198,2.902521629213987,7
368062150,1708989945,29.5,-94.8499984741211,255806183,4.234536120971061,7
368062150,1708989945,29.5,-94.8499984741211,367740340,7.6608985467304,7
368062150,1708989945,29.5,-94.8499984741211,311000437,11.8830488061687,7
368062150,1708989945,29.5,-94.8499984741211,257919000,12.71887841260805,7
368062150,1708989945,29.5,-94.8499984741211,367398270,14.904883198617783,7
368062150,1708990545,29.5,-94.85875701904295,538006198,1.208707178300171,7
368062150,1708990545,29.5,-94.85875701904295,255806183,1.4508916339997386,7
368062150,1708990545,29.5,-94.85875701904295,338024391,1.4508916339997386,7
368062150,1708990545,29.5,-94.85875701904295,367740340,8.70315361609335,7
368062150,1708990545,29.5,-94.85875701904295,257919000,14.640998827199764,7
368062150,1708990545,29.5,-94.85875701904295,367398270,15.977497940245215,7
368062150,1708990545,29.5,-94.85875701904295,369262000,16.886813059505638,7
368062150,1708991145,29.5,-94.8625030517578,538006198,0.24218445611701409,7
368062150,1708991145,29.5,-94.8625030517578,255806183,0.7258150009971533,7
368062150,1708991145,29.5,-94.8625030517578,338024391,1.0883533176400735,7
368062150,1708991145,29.5,-94.8625030517578,367740340,9.194887037524973,7
368062150,1708991145,29.5,-94.8625030517578,636018926,13.757594881523081,7
368062150,1708991145,29.5,-94.8625030517578,369262000,13.824409213434855,7
368062150,1708991145,29.5,-94.8625030517578,367398270,18.098723429305586,7
368062150,1708991745,29.5,-94.87625122070312,338024391,0.24218445611824535,6
368062150,1708991745,29.5,-94.87625122070312,255806183,3.0243522234653164,6
368062150,1708991745,29.5,-94.87625122070312,636018926,5.322151047205787,6
368062150,1708991745,29.5,-94.87625122070312,369262000,9.823713780494641,6
368062150,1708991745,29.5,-94.87625122070312,367740340,10.88796295996521,6
368062150,1708991745,29.5,-94.87625122070312,636017260,17.970232022935463,6
368062150,1708992345,29.5,-94.8874969482422,369262000,2.1774449999772876,4
368062150,1708992345,29.5,-94.8874969482422,636018926,2.4196294548364765,4
368062150,1708992345,29.5,-94.8874969482422,255806183,5.735661760648226,4
368062150,1708992345,29.5,-94.8874969482422,367740340,11.976316137705272,4
368062150,1708992945,29.5,-94.89500427246094,636018926,0.12109222806210432,3
368062150,1708992945,29.5,-94.89500427246094,369262000,0.3632766841673851,3
368062150,1708992945,29.5,-94.89500427246094,636017260,7.271591566125342,3
368062150,1708993545,29.5,-94.90750122070312,636018926,3.0243522234653164,3
368062150,1708993545,29.5,-94.90750122070312,369262000,3.508721130606984,3
368062150,1708993545,29.5,-94.90750122070312,636017260,7.258149885592261,3
368062150,1708994145,29.5,-94.91374969482422,636018926,5.080704964769339,3
368062150,1708994145,29.5,-94.91374969482422,369262000,5.807258311877601,3
368062150,1708994145,29.5,-94.91374969482422,636017260,6.048704392390691,3
368062150,1708994745,29.524999618530273,-94.92874145507812,636017260,6.5457344483046915,3
368062150,1708994745,29.524999618530273,-94.92874145507812,636018926,8.338883629622055,3
368062150,1708994745,29.524999618530273,-94.92874145507812,369262000,9.2215369795086,3
368062150,1708995345,29.5625,-94.93499755859376,636017260,8.607458969623226,3
368062150,1708995345,29.5625,-94.93499755859376,636018926,15.668552303005411,3
368062150,1708995345,29.5625,-94.93499755859376,369262000,18.49362150221356,3
368062150,1708995945,29.600000381469727,-94.94625091552734,636017260,11.855298275665495,1
368062150,1709156115,29.74106216430664,-95.0583038330078,311000437,2.0993737603551956,6
368062150,1709156115,29.74106216430664,-95.0583038330078,366995880,5.418227209773002,6
368062150,1709156115,29.74106216430664,-95.0583038330078,367493370,9.836643778295745,6
368062150,1709156115,29.74106216430664,-95.0583038330078,353812000,12.807974153242572,6
368062150,1709156115,29.74106216430664,-95.0583038330078,368099010,13.330186022034246,6
368062150,1709156115,29.74106216430664,-95.0583038330078,367309390,16.384225311185308,6
368062150,1709156715,29.754770278930664,-95.06593322753906,366995880,4.257294349532084,5
368062150,1709156715,29.754770278930664,-95.06593322753906,311000437,5.490459260611562,5
368062150,1709156715,29.754770278930664,-95.06593322753906,367493370,7.462614381916655,5
368062150,1709156715,29.754770278930664,-95.06593322753906,353812000,11.492836159155235,5
368062150,1709156715,29.754770278930664,-95.06593322753906,368099010,12.659815598510523,5
368062150,1709157315,29.763164520263672,-95.07830047607422,366995880,2.9141462174809036,5
368062150,1709157315,29.763164520263672,-95.07830047607422,367493370,4.866520361042552,5
368062150,1709157315,29.763164520263672,-95.07830047607422,311000437,8.568864396548836,5
368062150,1709157315,29.763164520263672,-95.07830047607422,368099010,11.105406334029265,5
368062150,1709157315,29.763164520263672,-95.07830047607422,353812000,15.704838797942932,5
368062150,1709157915,29.761579513549805,-95.08963012695312,366995880,1.8584167066046748,5
368062150,1709157915,29.761579513549805,-95.08963012695312,367493370,1.8743778402150846,5
368062150,1709157915,29.761579513549805,-95.08963012695312,368099010,7.7356773390944955,5
368062150,1709157915,29.761579513549805,-95.08963012695312,311000437,11.535281950741963,5
368062150,1709157915,29.761579513549805,-95.08963012695312,367721580,14.585730966707699,5
368062150,1709158515,29.751596450805664,-95.0968780517578,367493370,1.4397398841320594,6
368062150,1709158515,29.751596450805664,-95.0968780517578,366995880,1.7902652430363313,6
368062150,1709158515,29.751596450805664,-95.0968780517578,368099010,5.063387634395631,6
368062150,1709158515,29.751596450805664,-95.0968780517578,367721580,13.637867645952868,6
368062150,1709158515,29.751596450805664,-95.0968780517578,311000437,13.70022868500563,6
368062150,1709158515,29.751596450805664,-95.0968780517578,636016926,14.026373114482357,6
368062150,1709159115,29.750019073486328,-95.0998306274414,366995880,1.845367390662476,6
368062150,1709159115,29.750019073486328,-95.0998306274414,368099010,2.586563199000943,6
368062150,1709159115,29.750019073486328,-95.0998306274414,367493370,2.6764599287752042,6
368062150,1709159115,29.750019073486328,-95.0998306274414,636016926,12.221384886592602,6
368062150,1709159115,29.750019073486328,-95.0998306274414,367721580,13.275462663049241,6
368062150,1709159115,29.750019073486328,-95.0998306274414,311000437,16.022933661581128,6
368062150,1709159715,29.750017166137695,-95.09981536865234,368099010,0.3323019557604687,6
368062150,1709159715,29.750017166137695,-95.09981536865234,367493370,3.5964400081033885,6
368062150,1709159715,29.750017166137695,-95.09981536865234,366995880,5.6701610827173745,6
368062150,1709159715,29.750017166137695,-95.09981536865234,636016926,10.79025260684668,6
368062150,1709159715,29.750017166137695,-95.09981536865234,367721580,12.188805629273041,6
368062150,1709159715,29.750017166137695,-95.09981536865234,311000437,13.71368126150987,6
368062150,1709160315,29.74964141845703,-95.10050201416016,368099010,2.130362544497079,6
368062150,1709160315,29.74964141845703,-95.10050201416016,367493370,5.390574203019103,6
368062150,1709160315,29.74964141845703,-95.10050201416016,366995880,5.5954844793376575,6
368062150,1709160315,29.74964141845703,-95.10050201416016,636016926,9.533194818123121,6
368062150,1709160315,29.74964141845703,-95.10050201416016,367721580,11.0599097755884,6
368062150,1709160315,29.74964141845703,-95.10050201416016,311000437,15.43334870691435,6
368062150,1709160915,29.74964904785156,-95.10050201416016,538006503,1.5639810782163492,6
368062150,1709160915,29.74964904785156,-95.10050201416016,368099010,3.3443174215907585,6
368062150,1709160915,29.74964904785156,-95.10050201416016,366995880,5.577792516802016,6
368062150,1709160915,29.74964904785156,-95.10050201416016,636016926,7.812068211756469,6
368062150,1709160915,29.74964904785156,-95.10050201416016,367493370,8.765105570912597,6
368062150,1709160915,29.74964904785156,-95.10050201416016,367721580,9.534723006452797,6
368062150,1709161515,29.749839782714844,-95.0999984741211,538006503,1.5166567669918662,6
368062150,1709161515,29.749839782714844,-95.0999984741211,368099010,4.9635319644264975,6
368062150,1709161515,29.749839782714844,-95.0999984741211,366995880,5.588971761372909,6
368062150,1709161515,29.749839782714844,-95.0999984741211,636016926,6.117037698549051,6
368062150,1709161515,29.749839782714844,-95.0999984741211,367721580,8.372691738010433,6
368062150,1709161515,29.749839782714844,-95.0999984741211,367493370,8.740818629512288,6
368062150,1709162115,29.749998092651367,-95.0998306274414,538006503,2.8719972703016134,6
368062150,1709162115,29.749998092651367,-95.0998306274414,636016926,4.548266713978181,6
368062150,1709162115,29.749998092651367,-95.0998306274414,366995880,5.625768822827546,6
368062150,1709162115,29.749998092651367,-95.0998306274414,368099010,7.121571992597314,6
368062150,1709162115,29.749998092651367,-95.0998306274414,367721580,7.352437380225961,6
368062150,1709162115,29.749998092651367,-95.0998306274414,367493370,10.201942701929125,6
368062150,1709162715,29.749954223632812,-95.09986114501952,636016926,2.9586987179292725,9
368062150,1709162715,29.749954223632812,-95.09986114501952,538006503,3.91579007952272,9
368062150,1709162715,29.749954223632812,-95.09986114501952,366995880,5.620497620561204,9
368062150,1709162715,29.749954223632812,-95.09986114501952,367721580,6.494908537795757,9
368062150,1709162715,29.749954223632812,-95.09986114501952,368099010,8.738647842645225,9
368062150,1709162715,29.749954223632812,-95.09986114501952,563164700,10.000834248449886,9
368062150,1709162715,29.749954223632812,-95.09986114501952,367534680,10.555304263219108,9
368062150,1709162715,29.749954223632812,-95.09986114501952,367493370,11.549628957312457,9
368062150,1709162715,29.749954223632812,-95.09986114501952,538009249,14.93838715426165,9
368062150,1709163315,29.700000762939453,-95.09124755859376,366995880,1.8113113262193523,8
368062150,1709163315,29.700000762939453,-95.09124755859376,636016926,4.893184976847238,8
368062150,1709163315,29.700000762939453,-95.09124755859376,538006503,5.563549403409186,8
368062150,1709163315,29.700000762939453,-95.09124755859376,368099010,7.606328384246405,8
368062150,1709163315,29.700000762939453,-95.09124755859376,367493370,10.503836745684593,8
368062150,1709163315,29.700000762939453,-95.09124755859376,367534680,11.273039302441298,8
368062150,1709163315,29.700000762939453,-95.09124755859376,538009249,11.469918464112999,8
368062150,1709163315,29.700000762939453,-95.09124755859376,563164700,11.684871676785741,8
368062150,1709163915,29.700000762939453,-95.09249877929688,366995880,1.8113113262193523,9
368062150,1709163915,29.700000762939453,-95.09249877929688,636016926,5.851251567318778,9
368062150,1709163915,29.700000762939453,-95.09249877929688,538006503,7.189923682771113,9
368062150,1709163915,29.700000762939453,-95.09249877929688,368099010,9.417639580466908,9
368062150,1709163915,29.700000762939453,-95.09249877929688,367534680,9.847172734981982,9
368062150,1709163915,29.700000762939453,-95.09249877929688,563164700,10.589809876755135,9
368062150,1709163915,29.700000762939453,-95.09249877929688,538009249,10.744804498872057,9
368062150,1709163915,29.700000762939453,-95.09249877929688,367493370,11.348329232958749,9
368062150,1709163915,29.700000762939453,-95.09249877929688,368227820,15.633978197161744,9
368062150,1709164515,29.700000762939453,-95.09249877929688,366995880,1.6904589841077087,10
368062150,1709164515,29.700000762939453,-95.09249877929688,538006503,6.9997174929436214,10
368062150,1709164515,29.700000762939453,-95.09249877929688,636016926,7.138896541543354,10
368062150,1709164515,29.700000762939453,-95.09249877929688,367534680,8.267297534677933,10
368062150,1709164515,29.700000762939453,-95.09249877929688,538009249,8.572410156175488,10
368062150,1709164515,29.700000762939453,-95.09249877929688,563164700,9.126632639434233,10
368062150,1709164515,29.700000762939453,-95.09249877929688,368099010,10.865656827219016,10
368062150,1709164515,29.700000762939453,-95.09249877929688,367493370,11.831738537823766,10
368062150,1709164515,29.700000762939453,-95.09249877929688,368227820,14.037414672779827,10
368062150,1709164515,29.700000762939453,-95.09249877929688,367697010,15.315016061211153,10
368062150,1709165115,29.700000762939453,-95.09124755859376,366995880,1.6904589841064799,10
368062150,1709165115,29.700000762939453,-95.09124755859376,636016926,5.820819672529623,10
368062150,1709165115,29.700000762939453,-95.09124755859376,538009249,6.520131165348791,10
368062150,1709165115,29.700000762939453,-95.09124755859376,367534680,6.645979033866699,10
368062150,1709165115,29.700000762939453,-95.09124755859376,563164700,7.307782652394177,10
368062150,1709165115,29.700000762939453,-95.09124755859376,538006503,8.825493292621374,10
368062150,1709165115,29.700000762939453,-95.09124755859376,368099010,11.469918464112999,10
368062150,1709165115,29.700000762939453,-95.09124755859376,367493370,13.113478223635468,10
368062150,1709165115,29.700000762939453,-95.09124755859376,368227820,13.215265569998873,10
368062150,1709165115,29.700000762939453,-95.09124755859376,367697010,13.353860678050122,10
368062150,1709165715,29.700000762939453,-95.09124755859376,366995880,1.8113113262193523,9
368062150,1709165715,29.700000762939453,-95.09124755859376,636016926,4.105295098714824,9
368062150,1709165715,29.700000762939453,-95.09124755859376,367534680,5.180418790030089,9
368062150,1709165715,29.700000762939453,-95.09124755859376,563164700,5.646597622803394,9
368062150,1709165715,29.700000762939453,-95.09124755859376,538006503,10.722066280898698,9
368062150,1709165715,29.700000762939453,-95.09124755859376,368099010,12.07344318819336,9
368062150,1709165715,29.700000762939453,-95.09124755859376,367697010,12.314410932733736,9
368062150,1709165715,29.700000762939453,-95.09124755859376,368227820,12.861723358602498,9
368062150,1709165715,29.700000762939453,-95.09124755859376,367493370,15.315016061211153,9
368062150,1709166315,29.700000762939453,-95.09124755859376,366995880,1.8113113262193523,8
368062150,1709166315,29.700000762939453,-95.09124755859376,367534680,4.870236289197881,8
368062150,1709166315,29.700000762939453,-95.09124755859376,563164700,4.9453545397351375,8
368062150,1709166315,29.700000762939453,-95.09124755859376,636016926,5.915869476354094,8
368062150,1709166315,29.700000762939453,-95.09124755859376,367697010,11.59003388607151,8
368062150,1709166315,29.700000762939453,-95.09124755859376,368227820,11.920908376799039,8
368062150,1709166315,29.700000762939453,-95.09124755859376,538006503,12.181427026403822,8
368062150,1709166315,29.700000762939453,-95.09124755859376,368099010,13.159640288158455,8
368062150,1709166915,29.700000762939453,-95.09249877929688,366995880,1.6904589841077087,8
368062150,1709166915,29.700000762939453,-95.09249877929688,563164700,5.409629592476945,8
368062150,1709166915,29.700000762939453,-95.09249877929688,367534680,5.66860269530482,8
368062150,1709166915,29.700000762939453,-95.09249877929688,636016926,8.089737724343644,8
368062150,1709166915,29.700000762939453,-95.09249877929688,367697010,11.228213810337717,8
368062150,1709166915,29.700000762939453,-95.09249877929688,368227820,12.03847605722479,8
368062150,1709166915,29.700000762939453,-95.09249877929688,538006503,14.107526000441275,8
368062150,1709166915,29.700000762939453,-95.09249877929688,368099010,16.959422436944674,8
368062150,1709167515,29.700000762939453,-95.09249877929688,563164700,7.010143549216502,5
368062150,1709167515,29.700000762939453,-95.09249877929688,367534680,7.112193837611096,5
368062150,1709167515,29.700000762939453,-95.09249877929688,636016926,10.02116433121755,5
368062150,1709167515,29.700000762939453,-95.09249877929688,367697010,11.228213810337717,5
368062150,1709167515,29.700000762939453,-95.09249877929688,538006503,16.249997458097223,5
368062150,1709168115,29.700000762939453,-95.09249877929688,563164700,6.0880068488564625,3
368062150,1709168115,29.700000762939453,-95.09249877929688,367534680,6.434375157107658,3
368062150,1709168115,29.700000762939453,-95.09249877929688,636016926,11.710886212119007,3
368062150,1709168715,29.700000762939453,-95.09375,367534680,5.5069686776382545,3
368062150,1709168715,29.700000762939453,-95.09375,563164700,5.915174482571764,3
368062150,1709168715,29.700000762939453,-95.09375,636016926,12.1942955128499,3
368062150,1709169315,29.700000762939453,-95.09375,367534680,6.702305597790493,4
368062150,1709169315,29.700000762939453,-95.09375,563164700,7.4066440689949316,4
368062150,1709169315,29.700000762939453,-95.09375,636016926,13.925077263791602,4
368062150,1709169315,29.700000762939453,-95.09375,368330750,15.207292363105486,4
368062150,1709169915,29.700000762939453,-95.09624481201172,367534680,6.398541923418578,3
368062150,1709169915,29.700000762939453,-95.09624481201172,563164700,8.659562328331003,3
368062150,1709169915,29.700000762939453,-95.09624481201172,368330750,12.797083321893554,3
